"","avg_type","id","pos","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","pos_rank","tier","overall_ecr","pos_ecr","sd_ecr","adp","adp_sd","adp_diff","aav","aav_sd","uncertainty","first_name","last_name","team","position","age","exp","scoring_type"
"3035","robust","16428","WR",19.525,19.459125,0.0124999999999993,7.7125,31.3375,-140.475,-131.21875,-152.1625,539,567,520,160,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xavier","Smith","LAR","WR",29,-3,"Half-PPR"
"3036","robust","17518","WR",19.5125,21.64596,0.3125,3.805,33.64,-140.4875,-135.12625,-149.86,540,581,505,161,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyrus","Allen","KCC","WR",23,-6,"Half-PPR"
"3037","robust","17521","WR",19.2,12.30558,0.5,11.73,26.67,-140.8,-127.20125,-156.83,542,543,541,162,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zavion","Thomas","CHI","WR",22,-6,"Half-PPR"
"3038","robust","14845","WR",18.7,NA,0.199999999999999,18.7,18.7,-141.3,-120.23125,-164.8,543,525,558,163,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gabriel","Davis","BUF","WR",27,0,"Half-PPR"
"3039","robust","14110","WR",18.5,NA,0.100000000000001,18.5,18.5,-141.5,-120.43125,-165,544,526,559,164,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"David","Sills","TBB","WR",30,1,"Half-PPR"
"3040","robust","17333","WR",18.4,NA,0.712499999999999,18.4,18.4,-141.6,-120.53125,-165.1,546,527,560,165,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Darius","Cooper","PHI","WR",25,-5,"Half-PPR"
"3041","robust","14108","WR",17.6875,6.96822,0.625,8.87,33.845,-142.3125,-130.06125,-149.655,547,559,504,166,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greg","Dortch","DET","WR",28,1,"Half-PPR"
"3042","robust","16403","WR",17.0625,0.222390000000003,0.0375000000000014,14.75,18.035,-142.9375,-124.18125,-165.465,548,534,561,167,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mitchell","Tinsley","CIN","WR",27,-3,"Half-PPR"
"3043","robust","17234","WR",17.025,3.150525,0.124999999999996,15.1125,18.9375,-142.975,-123.81875,-164.5625,549,532,557,168,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jimmy","Horn","CAR","WR",24,-5,"Half-PPR"
"3044","robust","13156","WR",16.9,NA,1.65,16.9,16.9,-143.1,-122.03125,-166.6,551,529,562,169,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JuJu","Smith-Schuster","NYG","WR",30,3,"Half-PPR"
"3045","robust","16975","WR",15.25,NA,0.750000000000002,15.25,15.25,-144.75,-123.68125,-168.25,552,531,565,170,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bryce","Oliver","TEN","WR",26,-4,"Half-PPR"
"3046","robust","16393","WR",14.5,NA,1.3,14.5,14.5,-145.5,-124.43125,-169,553,537,566,171,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jake","Bobo","SEA","WR",28,-3,"Half-PPR"
"3047","robust","13168","WR",13.2,NA,1.125,13.2,13.2,-146.8,-125.73125,-170.3,554,538,568,172,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Josh","Reynolds","NYJ","WR",31,3,"Half-PPR"
"3048","robust","15785","WR",12.075,7.672455,0.199999999999998,7.4175,16.7325,-147.925,-131.51375,-166.7675,555,568,563,173,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bo","Melton","GBP","WR",27,-2,"Half-PPR"
"3049","robust","15491","WR",11.875,6.338115,0.15,8.0275,15.7225,-148.125,-130.90375,-167.7775,556,566,564,174,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ben","Skowronek","PIT","WR",29,-1,"Half-PPR"
"3050","robust","16858","WR",11.725,0.555974999999999,0.325000000000001,11.3875,12.0625,-148.275,-127.54375,-171.4375,557,545,571,175,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mason","Tipton","NOS","WR",26,-4,"Half-PPR"
"3051","robust","16422","WR",11.4,NA,0.390000000000001,11.4,11.4,-148.6,-127.53125,-172.1,558,544,572,176,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nikko","Remigio","KCC","WR",27,-3,"Half-PPR"
"3052","robust","13776","WR",11.01,NA,0.0349999999999984,11.01,11.01,-148.99,-127.92125,-172.49,559,546,573,177,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Justin","Watson","HOU","WR",30,2,"Half-PPR"
"3053","robust","17097","WR",10.975,1.964445,0.0750000000000011,9.7825,12.1675,-149.025,-129.14875,-171.3325,560,552,570,178,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tai","Felton","MIN","WR",23,-5,"Half-PPR"
"3054","robust","16732","WR",10.9,NA,0.369999999999999,10.9,10.9,-149.1,-128.03125,-172.6,561,547,574,179,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anthony","Gould","IND","WR",25,-4,"Half-PPR"
"3055","robust","17706","WR",10.9,NA,0,10.9,10.9,-149.1,-128.03125,-172.6,561,547,574,179,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malik","Benson","LVR","WR",24,-6,"Half-PPR"
"3056","robust","16299","WR",10.53,6.123138,0.480000000000002,6.813,14.247,-149.47,-132.11825,-169.253,562,571,567,180,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Derius","Davis","LAC","WR",26,-3,"Half-PPR"
"3057","robust","13377","WR",10.05,NA,0.0999999999999996,10.05,10.05,-149.95,-128.88125,-173.45,563,550,575,181,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tim","Patrick","NYJ","WR",33,3,"Half-PPR"
"3058","robust","14849","WR",9.95,NA,0.549999999999999,9.95,9.95,-150.05,-128.98125,-173.55,564,551,576,182,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isaiah","Hodgins","NYG","WR",28,0,"Half-PPR"
"3059","robust","16949","WR",9.4,NA,0.149999999999999,9.4,9.4,-150.6,-129.53125,-174.1,565,554,577,183,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brycen","Tremayne","CAR","WR",27,-3,"Half-PPR"
"3060","robust","15288","WR",9.25,NA,0.250000000000002,9.25,9.25,-150.75,-129.68125,-174.25,566,555,578,184,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elijah","Moore","PHI","WR",26,-1,"Half-PPR"
"3061","robust","16533","WR",9,NA,0.35,9,9,-151,-129.93125,-174.5,567,558,579,185,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shedrick","Jackson","LVR","WR",27,-3,"Half-PPR"
"3062","robust","13793","WR",8.65,NA,0.0999999999999996,8.65,8.65,-151.35,-130.28125,-174.85,568,561,580,186,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marquez","Valdes-Scantling","DAL","WR",32,2,"Half-PPR"
"3063","robust","16883","WR",8.55,NA,1.25,8.55,8.55,-151.45,-130.38125,-174.95,569,563,581,187,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kameron","Johnson","TBB","WR",24,-4,"Half-PPR"
"3064","robust","15589","WR",7.3,NA,0.0500000000000007,7.3,7.3,-152.7,-131.63125,-176.2,570,569,582,188,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cody","White","SEA","WR",28,0,"Half-PPR"
"3065","robust","17175","WR",7.25,NA,0.999999999999999,7.25,7.25,-152.75,-131.68125,-176.25,571,570,583,189,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arian","Smith","NYJ","WR",25,-5,"Half-PPR"
"3066","robust","16364","WR",6.25,NA,0.0500000000000007,6.25,6.25,-153.75,-132.68125,-177.25,572,573,584,190,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jalen","Brooks","ARI","WR",26,-3,"Half-PPR"
"3067","robust","16197","WR",6.2,NA,0.100000000000001,6.2,6.2,-153.8,-132.73125,-177.3,573,574,585,191,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jonathan","Mingo","DAL","WR",25,-3,"Half-PPR"
"3068","robust","16183","WR",6.1,NA,0.0499999999999989,6.1,6.1,-153.9,-132.83125,-177.4,574,575,586,192,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jalin","Hyatt","NYG","WR",25,-3,"Half-PPR"
"3069","robust","14280","WR",6.05,NA,0.550000000000001,6.05,6.05,-153.95,-132.88125,-177.45,575,576,587,193,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scotty","Miller","CHI","WR",29,1,"Half-PPR"
"3070","robust","15535","WR",5.5,NA,0.2,5.5,5.5,-154.5,-133.43125,-178,576,577,588,194,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mason","Kinsey","TEN","WR",28,0,"Half-PPR"
"3071","robust","17349","WR",5.3,NA,0.25,5.3,5.3,-154.7,-133.63125,-178.2,577,578,589,195,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gage","Larvadain","CLE","WR",23,-5,"Half-PPR"
"3072","robust","17527","WR",5.05,NA,0.3,5.05,5.05,-154.95,-133.88125,-178.45,578,579,590,196,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Josh","Cameron","JAC","WR",23,-6,"Half-PPR"
"3073","robust","16429","WR",4.75,NA,1,4.75,4.75,-155.25,-134.18125,-178.75,579,580,591,197,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dylan","Drummond","ATL","WR",26,-3,"Half-PPR"
"3074","robust","13652","WR",3.75,NA,0.100000000000001,3.75,3.75,-156.25,-135.18125,-179.75,580,583,592,198,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cedrick","Wilson","DET","WR",31,2,"Half-PPR"
"3075","robust","15302","WR",3.65,NA,1.05,3.65,3.65,-156.35,-135.28125,-179.85,581,584,593,199,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dee","Eskridge","MIA","WR",29,-1,"Half-PPR"
"3076","robust","17542","WR",2.6,NA,1.45,2.6,2.6,-157.4,-136.33125,-180.9,582,585,594,200,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colbie","Young","CIN","WR",24,-6,"Half-PPR"
"3077","robust","17192","WR",1.15,NA,0.0499999999999998,1.15,1.15,-158.85,-137.78125,-182.35,583,587,595,201,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jordan","Watkins","SFO","WR",24,-5,"Half-PPR"
"3078","robust","15285","WR",1.1,NA,0.05,1.1,1.1,-158.9,-137.83125,-182.4,584,588,596,202,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tylan","Wallace","CLE","WR",27,-1,"Half-PPR"
"3079","robust","17303","WR",1.05,NA,0.05,1.05,1.05,-158.95,-137.88125,-182.45,585,589,597,203,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beaux","Collins","FA","WR",24,-5,"Half-PPR"
"3080","robust","17510","WR",1,NA,0.0499999999999999,1,1,-159,-137.93125,-182.5,586,590,598,204,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deion","Burks","IND","WR",23,-6,"Half-PPR"
"3081","robust","14503","WR",0.95,NA,1.11022302462516e-16,0.95,0.95,-159.05,-137.98125,-182.55,587,591,599,205,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tom","Kennedy","DET","WR",30,1,"Half-PPR"
"3082","robust","15766","WR",0.95,NA,0.25,0.95,0.95,-159.05,-137.98125,-182.55,587,591,599,206,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skyy","Moore","GBP","WR",26,-2,"Half-PPR"
"3083","robust","15767","WR",0.7,NA,0.15,0.7,0.7,-159.3,-138.23125,-182.8,588,592,600,207,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Velus","Jones","SEA","WR",29,-2,"Half-PPR"
"3084","robust","16005","WR",0.55,NA,0.35,0.55,0.55,-159.45,-138.38125,-182.95,589,593,601,208,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tim","Jones","JAC","WR",28,-1,"Half-PPR"
"3085","robust","17620","WR",0.2,NA,0.05,0.2,0.2,-159.8,-138.73125,-183.3,590,594,603,209,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kaden","Wetjen","PIT","WR",24,-6,"Half-PPR"
"3086","robust","16625","WR",0.15,NA,0.025,0.15,0.15,-159.85,-138.78125,-183.35,591,595,604,210,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnny","Wilson","PHI","WR",25,-4,"Half-PPR"
"3087","robust","16640","WR",0.15,NA,0,0.15,0.15,-159.85,-138.78125,-183.35,591,595,604,210,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jacob","Cowing","SFO","WR",25,-4,"Half-PPR"
"3088","robust","17360","WR",0.15,NA,0,0.15,0.15,-159.85,-138.78125,-183.35,591,595,604,210,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myles","Price","MIN","WR",25,-5,"Half-PPR"
"3089","robust","14847","WR",0.125,0.185325,0,0.0125,0.2375,-159.875,-138.91875,-183.2625,592,596,602,211,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Devin","Duvernay","ARI","WR",29,0,"Half-PPR"
"3090","robust","15794","TE",211.7,17.19816,12.975,191.566666666667,232.755,79.625,74.345,79.41,23,23,24,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trey","McBride","ARI","TE",27,-2,"Half-PPR"
"3091","robust","16641","TE",198.725,9.14269999999994,30.7633333333333,179.105,213.04,66.65,61.8833333333334,59.695,29,30,33,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brock","Bowers","LVR","TE",24,-4,"Half-PPR"
"3092","robust","17104","TE",167.961666666667,15.27078,8.04666666666668,149.62,205.896666666667,35.8866666666667,32.3983333333333,52.5516666666666,45,52,39,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colston","Loveland","CHI","TE",22,-5,"Half-PPR"
"3093","robust","17102","TE",159.915,14.43064,2.3966666666667,141.195,172.113333333333,27.84,23.9733333333333,18.7683333333333,56,64,64,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tyler","Warren","IND","TE",24,-5,"Half-PPR"
"3094","robust","17103","TE",157.518333333333,22.5519933333334,10.2683333333333,135.9,178.335333333333,25.4433333333333,18.6783333333333,24.9903333333333,60,71,56,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harold","Fannin","CLE","TE",22,-5,"Half-PPR"
"3095","robust","15329","TE",147.25,5.78214000000005,0.85833333333332,125.643333333333,169.955,15.175,8.42166666666667,16.61,75,82,70,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kyle","Pitts","ATL","TE",26,-1,"Half-PPR"
"3096","robust","16214","TE",146.391666666667,13.63992,0.465000000000003,132.97,160.95,14.3166666666667,15.7483333333334,7.60499999999996,77,77,86,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","LaPorta","DET","TE",25,-3,"Half-PPR"
"3097","robust","16222","TE",145.926666666667,19.772942,1.60083333333336,131.753333333333,166.836666666667,13.8516666666667,14.5316666666667,13.4916666666666,79,78,77,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tucker","Kraft","GBP","TE",26,-3,"Half-PPR"
"3098","robust","13674","TE",144.325833333333,15.41904,2.07583333333332,117.221666666667,169.4,12.2508333333333,0,16.055,81,103,73,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dallas","Goedert","PHI","TE",31,2,"Half-PPR"
"3099","robust","13671","TE",142.25,6.44930999999999,3.72083333333333,134.275,157.6,10.175,17.0533333333333,4.255,84,75,94,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mark","Andrews","BAL","TE",31,2,"Half-PPR"
"3100","robust","11244","TE",138.529166666667,9.98284000000002,5.92916666666665,123.663333333333,153.345,6.45416666666668,6.44166666666666,0,87,84,103,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Travis","Kelce","KCC","TE",37,7,"Half-PPR"
"3101","robust","12676","TE",132.6,12.15732,0.525000000000034,120.125,152.05,0.525000000000034,2.90333333333335,-1.29500000000002,100,93,105,12,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunter","Henry","NEP","TE",32,4,"Half-PPR"
"3102","robust","16213","TE",132.075,20.53401,0.0749999999999886,116.8625,148.425,0,-0.359166666666667,-4.92000000000002,103,104,117,13,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dalton","Kincaid","BUF","TE",27,-3,"Half-PPR"
"3103","robust","15798","TE",132,8.74733999999999,1.52499999999998,116.05,159.125,-0.0749999999999886,-1.17166666666665,5.77999999999997,105,107,89,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isaiah","Likely","NYG","TE",26,-2,"Half-PPR"
"3104","robust","15799","TE",130.475,15.381975,1.42500000000001,119.7625,143.325,-1.59999999999997,2.54083333333334,-10.02,110,94,131,15,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jake","Ferguson","DAL","TE",27,-2,"Half-PPR"
"3105","robust","14861","TE",129.05,19.19967,1.315,110.875,146.225,-3.02499999999998,-6.34666666666665,-7.12000000000003,114,120,124,16,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Juwan","Johnson","NOS","TE",30,0,"Half-PPR"
"3106","robust","13299","TE",127.735,21.64596,1.73500000000001,110.76,156.835,-4.33999999999997,-6.46166666666666,3.48999999999995,117,122,96,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"George","Kittle","SFO","TE",33,3,"Half-PPR"
"3107","robust","16269","TE",126,16.3086,5.8,107.45,150.625,-6.07499999999999,-9.77166666666668,-2.72000000000003,126,131,109,18,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brenton","Strange","JAC","TE",26,-3,"Half-PPR"
"3108","robust","13772","TE",120.2,9.93341999999998,0.999999999999986,105.95,135.175,-11.875,-11.2716666666667,-18.17,145,137,159,19,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dalton","Schultz","HOU","TE",30,2,"Half-PPR"
"3109","robust","14138","TE",119.2,21.831285,0.625000000000014,103.325,148.65,-12.875,-13.8966666666667,-4.69500000000002,151,147,116,20,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T.J.","Hockenson","MIN","TE",29,1,"Half-PPR"
"3110","robust","17543","TE",118.575,17.86533,4.175,84.575,134.85,-13.5,-32.6466666666667,-18.495,154,193,160,21,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kenyon","Sadiq","NYJ","TE",21,-6,"Half-PPR"
"3111","robust","15331","TE",114.4,7.67245499999997,4.09999999999999,105.1625,127.275,-17.675,-12.0591666666667,-26.07,165,142,182,22,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pat","Freiermuth","PIT","TE",28,-1,"Half-PPR"
"3112","robust","15802","TE",110.3,22.9803,3.78796296296298,83.2,128.6,-21.775,-34.0216666666667,-24.745,175,195,177,23,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cade","Otton","TBB","TE",27,-2,"Half-PPR"
"3113","robust","16723","TE",106.512037037037,17.6237211111111,1.16203703703704,85.75,144.474074074074,-25.562962962963,-31.4716666666667,-8.87092592592595,190,188,129,24,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AJ","Barner","SEA","TE",24,-4,"Half-PPR"
"3114","robust","17099","TE",105.35,10.89711,0.324999999999989,84.875,124.25,-26.725,-32.3466666666667,-29.095,194,191,191,25,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oronde","Gadsden","LAC","TE",23,-5,"Half-PPR"
"3115","robust","15889","TE",105.025,13.3434,0.745000000000005,94.26,126.71,-27.05,-22.9616666666667,-26.635,195,169,184,26,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chigoziem","Okonkwo","WAS","TE",27,-2,"Half-PPR"
"3116","robust","15797","TE",104.28,17.7912,4.92999999999999,67.52875,123.34,-27.795,-49.6929166666667,-30.005,199,230,197,27,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greg","Dulcich","MIA","TE",26,-2,"Half-PPR"
"3117","robust","13192","TE",99.35,52.521105,2.80000000000001,61.65,141.95,-32.725,-55.5716666666667,-11.395,208,237,140,28,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"David","Njoku","LAC","TE",30,3,"Half-PPR"
"3118","robust","17105","TE",96.55,14.23296,4.45,79.825,129.6375,-35.525,-37.3966666666667,-23.7075,211,201,175,29,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gunnar","Helm","TEN","TE",24,-5,"Half-PPR"
"3119","robust","13672","TE",92.1,5.04083999999999,1.57499999999999,87.875,96.4125,-39.975,-29.3466666666667,-56.9325,219,182,246,30,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mike","Gesicki","CIN","TE",31,2,"Half-PPR"
"3120","robust","14871","TE",90.525,38.84412,1.72500000000001,56.825,125.2375,-41.55,-60.3966666666667,-28.1075,220,244,187,31,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colby","Parkinson","LAR","TE",27,0,"Half-PPR"
"3121","robust","17107","TE",88.8,30.83808,2.14999999999999,37.7875,122.625,-43.275,-79.4341666666667,-30.72,224,292,200,32,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Terrance","Ferguson","LAR","TE",23,-5,"Half-PPR"
"3122","robust","13189","TE",86.65,9.451575,3.40000000000001,72.675,94.65,-45.425,-44.5466666666667,-58.695,227,218,254,33,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Evan","Engram","DEN","TE",32,3,"Half-PPR"
"3123","robust","13193","TE",83.25,14.60361,3.84999999999999,74.385,92.115,-48.825,-42.8366666666667,-61.23,229,214,260,34,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jonnu","Smith","FA","TE",31,3,"Half-PPR"
"3124","robust","17106","TE",79.4,19.014345,7.40000000000001,49.2375,96.75,-52.675,-67.9841666666667,-56.595,236,257,245,35,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mason","Taylor","NYJ","TE",22,-5,"Half-PPR"
"3125","robust","14143","TE",72,12.00906,1.5,58.725,104.775,-60.075,-58.4966666666667,-48.57,249,240,238,36,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dawson","Knox","BUF","TE",30,1,"Half-PPR"
"3126","robust","11247","TE",70.5,NA,1.59999999999999,70.5,70.5,-61.575,-46.7216666666667,-82.845,251,225,306,37,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zach","Ertz","FA","TE",36,7,"Half-PPR"
"3127","robust","16649","TE",68.9,20.16336,0.825000000000003,51.9,88.4125,-63.175,-65.3216666666667,-64.9325,253,252,267,38,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Theo","Johnson","NYG","TE",25,-4,"Half-PPR"
"3128","robust","16212","TE",68.075,10.860045,3.55,55.5875,81.5,-64,-61.6341666666667,-71.845,255,247,286,39,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michael","Mayer","LVR","TE",25,-3,"Half-PPR"
"3129","robust","16036","TE",64.525,42.92127,3.125,22.7,100.6625,-67.55,-94.5216666666667,-52.6825,263,361,243,40,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jake","Tonges","SFO","TE",27,-2,"Half-PPR"
"3130","robust","12678","TE",61.4,20.38575,2.45,33.14,88.18,-70.675,-84.0816666666667,-65.165,270,303,269,41,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tyler","Higbee","LAR","TE",33,4,"Half-PPR"
"3131","robust","14867","TE",58.95,9.6369,0.583333333333336,44.725,71.35,-73.125,-72.4966666666667,-81.995,274,270,303,42,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cole","Kmet","CHI","TE",27,0,"Half-PPR"
"3132","robust","17544","TE",58.3666666666667,48.62928,1.71666666666666,16.14,99.2733333333333,-73.7083333333333,-101.081666666667,-54.0716666666667,276,416,244,43,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eli","Stowers","PHI","TE",23,-6,"Half-PPR"
"3133","robust","16216","TE",56.65,9.85929000000001,0.775000000000006,44.53,65.34,-75.425,-72.6916666666667,-88.005,282,271,321,44,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Darnell","Washington","PIT","TE",25,-3,"Half-PPR"
"3134","robust","16643","TE",55.875,10.711785,1.875,40.8125,70.9375,-76.2,-76.4091666666667,-82.4075,284,282,305,45,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ja'Tavion","Sanders","CAR","TE",23,-4,"Half-PPR"
"3135","robust","12263","TE",54,49.6671,0.25,23.85,84.15,-78.075,-93.3716666666667,-69.195,287,352,276,46,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Darren","Waller","FA","TE",34,5,"Half-PPR"
"3136","robust","17593","TE",53.75,13.12101,1.64999999999999,45.785,61.715,-78.325,-71.4366666666667,-91.63,288,267,334,47,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marlin","Klein","HOU","TE",24,-6,"Half-PPR"
"3137","robust","15873","TE",52.1,3.85476000000001,1.10000000000001,46.56,62.76,-79.975,-70.6616666666667,-90.585,293,263,329,48,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Daniel","Bellinger","TEN","TE",26,-2,"Half-PPR"
"3138","robust","15332","TE",51,4.89258,1.15,45.46,72.62,-81.075,-71.7616666666667,-80.725,296,268,300,49,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tommy","Tremble","CAR","TE",26,-1,"Half-PPR"
"3139","robust","14137","TE",49.85,12.45384,2.7,34.1,69.28,-82.225,-83.1216666666667,-84.065,303,301,309,50,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Noah","Fant","NOS","TE",29,1,"Half-PPR"
"3140","robust","17108","TE",47.15,26.31615,0.859999999999999,23.425,69.5,-84.925,-93.7966666666667,-83.845,314,354,308,51,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elijah","Arroyo","SEA","TE",23,-5,"Half-PPR"
"3141","robust","15337","TE",46.29,14.099526,0.986250000000005,30.77,58.024,-85.785,-86.4516666666667,-95.321,315,317,345,52,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Noah","Gray","KCC","TE",27,-1,"Half-PPR"
"3142","robust","14870","TE",45.30375,9.62207400000001,0.453749999999999,39.059,52.1945,-86.77125,-78.1626666666667,-101.1505,319,287,360,53,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Adam","Trautman","DEN","TE",29,0,"Half-PPR"
"3143","robust","16219","TE",44.85,15.19665,0.0874999999999986,35.625,54.075,-87.225,-81.5966666666667,-99.27,320,296,358,54,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Davis","Allen","LAR","TE",25,-3,"Half-PPR"
"3144","robust","15626","TE",44.7625,0.518910000000002,0.3125,36.885,64.74,-87.3125,-80.3366666666667,-88.605,321,294,323,55,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brock","Wright","DET","TE",28,-1,"Half-PPR"
"3145","robust","14209","TE",44.45,12.00906,0.3125,31.54,57.08,-87.625,-85.6816666666667,-96.265,323,310,346,56,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Josh","Oliver","MIN","TE",29,1,"Half-PPR"
"3146","robust","17591","TE",44.1375,24.4629,0.387500000000003,27.825,59.55,-87.9375,-89.3966666666667,-93.795,325,330,340,57,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nate","Boerkircher","JAC","TE",25,-6,"Half-PPR"
